what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.0.v20080619-1900,org.eclipse.mylyn.ide.ant,1267709812782
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.0.6.v200805152355,org.eclipse.datatools.connectivity.oda.template.ui,1267709812782
stopped,bundle,org.eclipse.mylyn.pde.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.pde.ui,1267709812782
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080603,org.eclipse.pde.api.tools.ui,1267709812798
stopped,bundle,org.eclipse.pde.runtime,3.4.0.v20080530-1200,org.eclipse.pde.runtime,1267709812798
stopped,bundle,org.eclipse.pde.ui.templates,3.4.0.v20080514-1500,org.eclipse.pde.ui.templates,1267709812798
stopped,bundle,com.instantiations.designer.databinding,6.7.0.200808052058,com.instantiations.designer.databinding,1267709812798
stopped,bundle,com.swtdesigner.layout.group.designer,6.7.0.200808052058,com.swtdesigner.layout.group.designer,1267709812798
stopped,bundle,com.swtdesigner.properties.java5,1.0.0,com.swtdesigner.properties.java5,1267709812798
stopped,bundle,com.swtdesigner,6.7.0.200808052058,com.swtdesigner,1267709812798
stopped,bundle,org.eclipse.uml2.diagram.codegen.edit,0.8.0.v200806112132,org.eclipse.uml2.diagram.codegen.edit,1267709812798
stopped,bundle,org.eclipse.uml2.diagram.codegen,0.8.0.v200806112132,org.eclipse.uml2.diagram.codegen,1267709812798
stopped,bundle,org.eclipse.gmf.codegen.ui,1.1.0.v20080512-1200,org.eclipse.gmf.codegen.ui,1267709812798
stopped,bundle,org.eclipse.tptp.platform.profile.server.wst,4.3.200.v200805160100,org.eclipse.tptp.platform.profile.server.wst,1267709812798
stopped,bundle,org.eclipse.tptp.platform.profile.server.core,4.2.100.v200806060730,org.eclipse.tptp.platform.profile.server.core,1267709812798
stopped,bundle,org.eclipse.tptp.platform.jvmti.client,4.4.100.v200806120100,org.eclipse.tptp.platform.jvmti.client,1267709812798
stopped,bundle,org.eclipse.tptp.monitoring.instrumentation.ui,4.4.100.v200806120100,org.eclipse.tptp.monitoring.instrumentation.ui,1267709812798
stopped,bundle,org.eclipse.tptp.trace.arm.ui,4.3.100.v200806120100,org.eclipse.tptp.trace.arm.ui,1267709812798
stopped,bundle,org.eclipse.tptp.platform.instrumentation.ui,4.3.100.v200806120100,org.eclipse.tptp.platform.instrumentation.ui,1267709812798
stopped,bundle,org.eclipse.tptp.platform.integration.pde,4.4.1.v200805120832,org.eclipse.tptp.platform.integration.pde,1267709812798
stopped,bundle,org.eclipse.tptp.test.tools.junit.plugin.doc.user,4.5.0.v200805310100,org.eclipse.tptp.test.tools.junit.plugin.doc.user,1267709812798
stopped,bundle,org.eclipse.tptp.test.tools.junit.plugin,4.4.100.v200805120832,org.eclipse.tptp.test.tools.junit.plugin,1267709812798
stopped,bundle,org.eclipse.hyades.test.tools.ui,4.5.0.v200805091741,org.eclipse.hyades.test.tools.ui,1267709812798
stopped,bundle,org.eclipse.hyades.test.ui.extensions,4.4.0.v200804190100,org.eclipse.hyades.test.ui.extensions,1267709812814
stopped,bundle,org.eclipse.tptp.test.recorders.url,4.5.0.v200805120832,org.eclipse.tptp.test.recorders.url,1267709812814
